Index,created_at,audio_path,start_time,end_time,AA,AC,AM,BG,BS,CR,DI,FH,GB,HA,HAC,HS,IP,LS,ME,MH,ML,NV,PA,PAL,PC,PM,PN,PNI,PS,RG,SB,SE,TM,TS,YB,NoneOfTheAbove,sum,peak_label,peak_probability
30,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,7.25,8.25,0.010862098,0.00045102203,0.0005957096,0.38743982,4.7630114e-05,0.13796541,4.741806e-05,0.0065825274,0.00025785566,0.06257033,0.0012620733,0.00010956352,4.4731765e-05,0.014644404,0.0051550698,0.0005110535,0.06586845,0.0018969093,0.00027444368,0.9209731,5.1216663e-05,0.006919244,5.2336945e-05,0.00017755643,0.000385369,0.00015216603,0.0020955997,0.25486347,0.00012706424,0.00016220906,0.07811884,0.030581992,1.9912467,PAL,0.9209731221199036
31,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,7.5,8.5,0.012996472,0.0010372433,0.00077036914,0.20748115,3.0168767e-05,0.50475806,1.701905e-05,0.0048224507,0.00044141576,0.024614759,0.00083372666,7.126832e-05,2.1426918e-05,0.008920553,0.0051133116,0.00016949025,0.038538728,0.001726962,0.00014920482,0.8073481,2.1064518e-05,0.004773813,6.380468e-05,0.000114728056,0.00014520576,0.00016947278,0.0005053792,0.017713584,6.429667e-05,0.00012134605,0.91684246,0.011955503,2.5723524,"PAL, YB","0.8073480725288391, 0.9168424606323242"
32,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,7.75,8.75,0.009945716,0.0019588338,0.0011421368,0.05052881,3.889582e-05,0.7124723,1.7699702e-05,0.0047334163,0.00037667848,0.017706592,0.00041528823,0.00011499903,2.1050259e-05,0.0068217576,0.007400744,0.00013438707,0.025542323,0.00441923,0.0001277571,0.65191364,1.9173407e-05,0.003847795,6.1006875e-05,8.997958e-05,0.0001494825,0.00010673406,0.00060168165,0.004021456,3.8840295e-05,0.00011363611,0.97071224,0.0065218504,2.482116,"CR, YB","0.7124723196029663, 0.9707122445106506"
33,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,8.0,9.0,0.008381031,0.001963026,0.0007104537,0.01369767,5.9863087e-05,0.66749614,1.0485652e-05,0.011326909,0.00061664474,0.018061113,0.00031741677,9.8583194e-05,1.1680064e-05,0.010141004,0.004528195,0.00015033541,0.012119336,0.00455417,0.00014789894,0.04198021,2.5798083e-05,0.003899608,7.723362e-05,0.00011754582,0.00030562823,6.975866e-05,0.00065264734,0.0034162304,3.6057107e-05,0.00015494956,0.9822735,0.0036811417,1.7910823,YB,0.982273519039154
34,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,8.25,9.25,0.006270188,0.0013102962,0.00043080258,0.013119425,7.1942064e-05,0.5479859,1.032234e-05,0.041915327,0.00035698936,0.023694368,0.00035731914,4.7207082e-05,1.0155837e-05,0.009877776,0.002712585,7.402582e-05,0.011342004,0.0024885435,0.00016452663,0.036852837,4.0615178e-05,0.005712864,6.853251e-05,0.00019848187,0.00024603197,9.308848e-05,0.0005735743,0.0038128616,5.3127183e-05,0.0001558713,0.97696817,0.00574197,1.6927578,YB,0.9769681692123413
35,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,8.5,9.5,0.015933076,0.0015241157,0.0011311086,0.028643733,0.000107728156,0.25872755,7.1124865e-05,0.03564009,0.00039965176,0.1803351,0.0007948493,0.00012433747,4.3336022e-05,0.03435887,0.0012809724,0.00032840826,0.017823871,0.0044034147,0.0004711214,0.044442467,0.00018896187,0.009647852,0.00033096893,0.00059315417,0.0007956469,0.00016528925,0.0009437662,0.004751302,0.00022248845,0.00034960607,0.7734738,0.09396129,1.5120091,,
36,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,8.75,9.75,0.013221894,0.00095195044,0.00043306968,0.046889264,4.1122417e-05,0.055239428,6.698165e-05,0.025430221,0.000102357524,0.13882826,0.0006268638,0.00010474105,3.1483443e-05,0.037556287,0.00060898217,0.00023550492,0.09827864,0.0024742985,0.00036488113,0.018611792,0.00013466532,0.0061279107,0.00028569927,0.0004246886,0.0007087698,5.58894e-05,0.0011288411,0.004096963,0.00014657517,0.00016956832,0.020329054,0.64438593,1.1180925,,
37,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,9.0,10.0,0.017489333,0.0011259377,6.8466274e-05,0.011213975,5.584209e-05,0.046961382,9.6790995e-05,0.019546004,3.1210006e-05,0.13787332,0.00041044338,0.00010367808,5.1715888e-05,0.010554612,0.00053105794,0.00023888059,0.9204212,0.0011827125,0.00019198205,0.016402056,0.00019266478,0.0035129853,0.00023650443,0.00017650229,0.0011657454,0.00014416155,0.002048745,0.0017101454,0.0001287251,8.040304e-05,0.005570923,0.043589074,1.2431071,ML,0.9204211831092834
38,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,9.25,10.25,0.018124687,0.0019734313,8.6868815e-05,0.011739598,3.3329343e-05,0.26761353,4.594161e-05,0.004368774,2.7917818e-05,0.0911761,0.0003283187,5.9461297e-05,7.026446e-05,0.006177824,0.00067984324,0.00020658255,0.9422684,0.0012869695,0.00014424417,0.01065988,0.00015445246,0.002337559,0.00016505427,7.844118e-05,0.000882598,7.237026e-05,0.0029026195,0.0033845515,6.755809e-05,4.0724008e-05,0.0029060303,0.024785876,1.3948498,ML,0.9422683715820312
39,2024-12-02 18:41:01,/home/mtshi/Linux/model/AudioMAE/github_code/temporary_file/FQ_20210411_054300.wav,9.5,10.5,0.0109647205,0.0026113307,0.00010876698,0.0128821675,2.7156595e-05,0.7083967,4.293839e-05,0.0036357846,1.9831174e-05,0.23992053,0.0003257295,4.9088634e-05,9.3980045e-05,0.0056302887,0.00088842184,0.00035491446,0.9464858,0.0010443954,0.00018359839,0.008680785,0.00012088986,0.0028332828,0.00013628614,0.00010098347,0.00093577884,6.633405e-05,0.004933524,0.044438455,9.378488e-05,4.3682187e-05,0.0039459295,0.010236952,2.010233,"CR, ML","0.7083966732025146, 0.9464858174324036"
